gpu_memory_utilization,max_num_seqs,elapsed_time,num_requests,requests_per_second,tokens_per_second,status
0.5,256,,,,,FAILED
0.6,256,,,,,FAILED
0.7,256,120.58474879898131,1024,8.491952839799346,5434.8498174715805,OK
0.8,256,81.40215338300914,1024,12.579519797000074,8050.8926700800475,OK
0.9,256,75.30237114988267,1024,13.598509374450096,8703.045999648062,OK
