gpu_memory_utilization,max_num_seqs,elapsed_time,num_requests,requests_per_second,tokens_per_second,status
0.9,128,18.312460019718856,1024,55.918210819155746,35787.65492425968,OK
0.9,256,17.487466520164162,1024,58.556223614167486,37475.98311306719,OK
0.9,512,18.0515905469656,1024,56.72630327703341,36304.834097301384,OK
